"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000163481",435.183091879079,0.0757811901282115,0.253334154629231,0.299135307037938,0.764836807815379,0.996963966487092,"RNF25"
"ENSG00000163482",525.31914599456,-0.00590277689961808,0.257458699163278,-0.0229270827468704,0.981708437162818,0.999280528424376,"STK36"
"ENSG00000135912",1547.25809833921,0.308199554816588,0.229699757481574,1.34174958735562,0.179677202930145,0.865400027592497,"TTLL4"
"ENSG00000135929",268.31258730585,-0.851184029125029,0.272474354935072,-3.12390510779577,0.0017846800253687,0.081185444291282,"CYP27A1"
"ENSG00000115596",3.17272243372938,1.08832447624196,1.5526187539705,0.70096053745248,0.483327642964658,NA,"WNT6"
"ENSG00000135925",2.76716303969502,1.02318703129495,1.64589819797113,0.621658759063113,0.534166275050249,NA,"WNT10A"
"ENSG00000224928",1.35869990305634,-3.9365989547445,2.21849229576563,-1.7744478816799,0.0759890957255384,NA,NA
"ENSG00000171450",6.26165052803088,-0.36057219968731,1.02176383337451,-0.352891918768032,0.724169469470336,0.996963966487092,"CDK5R2"
"ENSG00000181378",6.47275104263668,-1.39987968957179,0.923246597379105,-1.51625762125281,0.129454223019366,0.78288379903533,"CFAP65"
"ENSG00000272644",30.8402104300506,0.0634775036886111,0.469643691821046,0.135160984367695,0.892484593929312,0.996963966487092,NA
"ENSG00000187736",53.0153948177268,-0.0717765770393502,0.426091782820333,-0.168453323751647,0.866226661111983,0.996963966487092,"NHEJ1"
"ENSG00000213901",1.93440948930544,0.859568228306088,1.89688869983044,0.453146369833361,0.650443347329466,NA,"SLC23A3"
"ENSG00000115649",956.351717509487,0.195010707399099,0.254342510869904,0.76672478671427,0.443245163245484,0.987599487770085,"CNPPD1"
"ENSG00000144567",1127.81417558412,0.163969251792375,0.218548624561319,0.750264395950795,0.453095481507467,0.988998252002657,"RETREG2"
"ENSG00000158552",253.849345703427,0.183919908582314,0.267939820160739,0.686422452892517,0.492446749766531,0.995223898895569,"ZFAND2B"
"ENSG00000115657",192.235436245146,0.160037813187953,0.296535065068497,0.539692711049148,0.589408967535204,0.995223898895569,"ABCB6"
"ENSG00000198925",1578.16508684322,0.311153956998475,0.187577200471507,1.6588047812652,0.0971551365874113,0.712414886548061,"ATG9A"
"ENSG00000163516",873.099046506031,0.146619041158166,0.217893621497104,0.672892763683375,0.501015516203698,0.995223898895569,"ANKZF1"
"ENSG00000163521",92.1977509477696,-0.133412729528865,0.373756030659377,-0.356951376258732,0.72112820704416,0.996963966487092,"GLB1L"
"ENSG00000115661",497.77794232467,-0.0138014619185395,0.229681257297979,-0.0600896306512029,0.952084248582122,0.998509273750401,"STK16"
"ENSG00000127824",1065.8590524903,0.0942190943771987,0.253458788797959,0.371733388390425,0.710091363261154,0.996963966487092,"TUBA4A"
"ENSG00000243910",4.97098843251727,0.266525500143702,1.02221211784829,0.26073404481325,0.794297609922256,NA,"TUBA4B"
"ENSG00000135924",768.650974891127,0.240438595789298,0.214573566808851,1.12054154370043,0.262483059559305,0.934275035647058,"DNAJB2"
"ENSG00000054356",125.227201607735,-0.551220381127489,0.275416747039371,-2.00140473320125,0.0453487910183659,0.530618075922773,"PTPRN"
"ENSG00000230432",1.34601590870446,-1.75246142409521,2.18524859282831,-0.801950601797225,0.422581533482935,NA,NA
"ENSG00000123992",1231.15761227096,-0.156735201579835,0.22946071402157,-0.68305898135182,0.49456957340916,0.995223898895569,"DNPEP"
"ENSG00000229525",7.05762707441238,-0.930085066702012,0.878861717948544,-1.05828374101108,0.289926103201031,0.950913486779081,NA
"ENSG00000175084",44.3563204216851,0.410515729082025,0.481362281663675,0.852820723018032,0.393758730099306,0.981346237206716,"DES"
"ENSG00000072195",818.851550678988,-0.0437006255240525,0.248807180205541,-0.17564053210985,0.86057635730376,0.996963966487092,"SPEG"
"ENSG00000268603",5.72039535159976,0.371884131188669,0.948967163970863,0.391883033794926,0.69514463946183,0.996963966487092,NA
"ENSG00000144591",825.323231193596,0.133164881130563,0.23284818823041,0.571895715154946,0.567392627084339,0.995223898895569,"GMPPA"
"ENSG00000072182",4.80003942710282,-1.18863376485012,1.08469849343293,-1.09581950380354,0.273157771425474,NA,"ASIC4"
"ENSG00000123989",2879.447001716,0.780010181258849,0.248001565925558,3.14518248442424,0.00165983260328968,0.0777941745380214,"CHPF"
"ENSG00000188760",303.149657098877,0.543839393320595,0.303416851250725,1.79238361705626,0.073071537275105,0.644442196403571,"TMEM198"
"ENSG00000268896",1.24273448213607,-1.57116838495206,2.36601232448046,-0.66405756584428,0.506653467890628,NA,NA
